First_pokemon_HP,First_pokemon_ATK,First_pokemon_DEF,First_pokemon_SP_ATK,First_pokemon_DP_DEF,First_pokemon_Speed,First_pokemon_STATS_SUM,First_pokemon_RATIO,Second_pokemon_HP,Second_pokemon_ATK,Second_pokemon_DEF,Second_pokemon_SP_ATK,Second_pokemon_DP_DEF,Second_pokemon_Speed,Second_pokemon_STATS_SUM,Second_pokemon_RATIO,Relation
60,60,60,35,35,30,280,0.11194029850746269,60,40,60,40,60,35,295,0.18055555555555555,1.0
79,103,120,135,115,78,630,0.5763888888888888,150,160,100,95,65,100,670,0.8866666666666667,1.0
78,52,60,63,65,23,341,0.06015037593984962,1,90,45,30,30,40,236,0.33064516129032256,1.0
90,120,75,60,60,45,450,0.29411764705882354,70,75,80,135,80,135,575,0.917910447761194,1.0
60,50,150,50,150,60,520,0.5206611570247934,73,115,60,60,60,90,458,0.6694915254237288,0.0
95,60,79,100,125,81,540,0.6201550387596899,43,30,55,40,65,97,330,0.6030534351145038,0.5
80,110,120,130,90,70,600,0.6198347107438017,60,115,105,65,70,80,495,0.7181818181818181,0.25
70,120,40,95,40,95,460,0.8106060606060606,75,65,55,65,55,69,384,0.43548387096774194,1.0
110,80,90,95,90,65,530,0.5033557046979866,75,95,125,45,75,95,510,0.8257575757575758,8.0
39,52,43,60,50,65,309,0.5041322314049587,60,80,50,50,50,40,330,0.23853211009174313,1.0
90,30,15,40,20,15,210,0.043478260869565216,91,90,129,90,72,108,580,0.9140625,0.5
60,55,50,40,55,45,305,0.22377622377622378,70,84,70,65,70,51,410,0.2949640287769784,0.25
110,160,110,80,110,100,670,0.8591549295774648,80,120,79,95,79,70,523,0.5833333333333334,1.0
70,77,60,97,60,108,472,0.8394160583941606,60,60,40,65,45,35,305,0.15833333333333333,0.0
30,30,42,30,42,70,244,0.4230769230769231,75,85,200,55,65,30,510,0.16778523489932887,0.25
60,150,50,150,50,60,520,0.5,53,54,53,37,46,45,288,0.3090909090909091,1.0
44,50,91,24,86,10,305,0.1981981981981982,90,60,60,40,40,40,330,0.29545454545454547,2.0
40,45,40,65,40,65,295,0.5661764705882353,55,66,44,44,56,85,350,0.6888888888888889,1.0
104,91,63,91,73,68,490,0.5118110236220472,50,50,120,80,80,30,410,0.07258064516129033,0.5
59,45,40,35,40,31,250,0.14285714285714285,80,110,60,150,130,70,600,0.5042016806722689,0.0
125,170,100,120,90,95,700,0.77,60,50,150,50,150,60,520,0.5206611570247934,0.25
60,45,50,90,80,70,395,0.625,44,38,39,61,79,42,303,0.2251655629139073,0.5
71,120,95,120,95,99,600,0.8203125,100,70,70,65,65,45,415,0.1897810218978102,1.0
78,70,61,50,61,100,420,0.8145161290322581,71,120,95,120,95,99,600,0.8203125,0.5
74,94,131,54,116,20,489,0.4485294117647059,75,100,95,40,70,110,490,0.8717948717948718,1.0
60,90,55,90,80,110,485,0.8677685950413223,100,150,110,95,110,70,635,0.5923076923076923,0.0
106,150,70,194,120,140,780,0.952,68,90,65,50,55,82,410,0.6165413533834586,2.0
45,67,60,35,50,63,320,0.5128205128205128,70,75,80,135,80,135,575,0.917910447761194,1.0
40,40,35,50,100,70,335,0.5031847133757962,95,125,79,60,100,81,540,0.6165413533834586,0.5
75,90,50,110,80,95,500,0.7985611510791367,60,69,95,69,95,36,424,0.2608695652173913,4.0
100,73,83,73,83,55,467,0.371900826446281,65,90,65,61,61,100,442,0.8373983739837398,1.0
49,66,70,44,55,51,335,0.4260869565217391,75,125,75,30,75,85,465,0.625,1.0
100,150,110,95,110,70,635,0.5923076923076923,90,55,75,60,75,30,385,0.13970588235294118,1.0
46,57,40,40,40,50,273,0.25,45,25,50,25,25,35,205,0.13076923076923078,0.5
111,83,68,92,82,39,475,0.1774193548387097,95,70,73,95,90,60,483,0.3983739837398374,1.0
60,40,80,60,45,40,325,0.23529411764705882,63,60,55,50,50,71,349,0.5289256198347108,0.5
64,51,23,51,23,28,240,0.11363636363636363,45,100,45,45,45,10,290,0.2949640287769784,1.0
55,55,45,63,45,45,308,0.25,60,60,40,65,45,35,305,0.15833333333333333,4.0
55,35,50,55,110,85,390,0.6277372262773723,55,50,45,135,95,120,500,0.7714285714285715,2.0
65,50,35,115,95,95,455,0.7333333333333333,60,75,100,55,80,50,420,0.3088235294117647,0.125
40,50,45,70,45,70,320,0.5517241379310345,65,45,55,45,70,45,325,0.24369747899159663,1.0
80,125,75,40,95,85,500,0.6911764705882353,55,50,40,40,40,75,300,0.5945945945945946,2.0
45,40,60,40,75,50,310,0.2926829268292683,65,85,70,75,70,40,405,0.203125,0.5
83,80,80,135,80,121,579,0.9444444444444444,50,150,50,150,50,150,600,0.9339622641509434,1.0
60,40,60,40,60,35,295,0.18055555555555555,44,75,35,63,33,45,295,0.2647058823529412,1.0
50,60,45,100,80,65,400,0.45689655172413796,75,80,60,65,90,102,472,0.8625954198473282,1.0
90,110,80,100,80,95,555,0.7982456140350878,100,164,150,95,120,71,700,0.5645161290322581,0.5
80,120,70,110,70,80,530,0.6422764227642277,88,107,122,74,75,64,530,0.4596774193548387,2.0
55,45,50,45,65,80,340,0.5546218487394958,70,140,230,60,80,50,630,0.32432432432432434,0.25
65,95,57,100,85,93,495,0.7441860465116279,40,55,70,45,60,30,300,0.10619469026548672,2.0
100,120,100,150,120,90,680,0.728,68,165,95,65,115,110,618,0.8615384615384616,1.0
60,60,60,85,85,85,435,0.631578947368421,84,71,43,71,43,48,360,0.25874125874125875,0.0
95,100,85,108,70,70,528,0.5652173913043478,90,132,105,132,105,30,594,0.4246575342465753,0.5
40,30,30,55,30,85,270,0.4666666666666667,106,110,90,154,90,130,680,0.926829268292683,1.0
65,73,55,47,75,85,400,0.6846846846846847,62,48,66,59,57,49,341,0.33884297520661155,0.5
75,75,60,83,60,60,413,0.39344262295081966,40,45,35,65,55,70,310,0.4482758620689655,0.5
50,85,125,85,115,20,480,0.4306569343065693,58,50,145,95,105,30,483,0.2459016393442623,4.0
40,55,80,35,60,30,300,0.15037593984962405,170,90,45,90,45,60,500,0.427536231884058,0.5
81,102,77,85,75,85,505,0.5642857142857143,60,50,40,85,75,95,405,0.7540983606557377,2.0
65,50,70,95,80,65,425,0.4262295081967213,91,72,90,129,90,108,580,0.8620689655172413,1.0
65,150,60,115,60,115,565,0.935251798561151,106,150,70,194,120,140,780,0.952,2.0
65,65,45,75,45,95,390,0.72,75,98,63,98,63,101,498,0.889763779527559,0.5
70,110,180,60,60,50,530,0.4117647058823529,75,89,85,55,65,36,405,0.29545454545454547,1.0
85,76,64,45,55,90,415,0.6739130434782609,60,75,85,100,85,115,520,0.8992248062015504,1.0
75,110,110,110,105,80,590,0.656934306569343,60,85,60,85,60,55,405,0.3673469387755102,1.0
75,110,110,110,105,80,590,0.656934306569343,40,29,45,29,45,36,224,0.14634146341463414,1.0
72,58,80,103,80,97,490,0.7171052631578947,45,80,100,35,37,28,325,0.3125,0.25
76,147,90,60,70,97,540,0.8267716535433071,100,50,50,76,96,70,442,0.5,1.0
80,100,70,50,60,45,405,0.25806451612903225,65,95,100,60,50,50,420,0.34959349593495936,1.0
60,85,42,85,42,91,405,0.8227848101265823,50,70,50,50,50,40,310,0.16296296296296298,1.0
65,65,45,75,45,95,390,0.72,67,57,55,77,55,114,425,0.8879310344827587,1.0
95,125,79,60,100,81,540,0.6165413533834586,30,40,55,40,55,60,280,0.3237410071942446,2.0
123,77,72,99,92,58,521,0.4621212121212121,100,100,100,100,100,100,600,0.8602941176470589,2.0
100,120,100,150,120,90,680,0.728,40,30,32,50,52,65,269,0.3671875,1.0
62,48,66,59,57,49,341,0.33884297520661155,55,45,50,45,65,80,340,0.5546218487394958,1.0
65,125,100,60,70,70,490,0.6099290780141844,91,90,129,90,72,108,580,0.9140625,0.25
40,40,35,50,100,70,335,0.5031847133757962,70,84,70,65,70,51,410,0.2949640287769784,1.0
73,76,75,81,100,100,505,0.8110236220472441,65,40,70,80,140,70,465,0.5954198473282443,0.5
61,72,57,55,55,65,365,0.3984375,95,80,105,40,70,100,490,0.8046875,1.0
60,48,45,43,90,42,328,0.21897810218978103,35,85,45,35,35,75,310,0.6492537313432836,1.0
70,140,70,110,65,105,560,0.95,55,55,45,63,45,45,308,0.25,0.5
42,52,67,39,56,50,306,0.2868217054263566,30,45,55,70,55,85,340,0.5633802816901409,0.5
95,135,80,110,80,100,600,0.8248175182481752,50,80,95,10,45,10,290,0.232,0.5
35,65,35,65,35,65,300,0.46621621621621623,100,150,90,180,160,90,770,0.7348484848484849,0.5
70,120,100,145,105,20,560,0.2824427480916031,105,130,120,45,45,40,485,0.4444444444444444,1.0
50,180,20,180,20,150,600,0.9029850746268657,45,25,50,25,25,35,205,0.13076923076923078,2.0
95,155,109,70,130,81,640,0.6788321167883211,80,120,130,55,65,45,495,0.37037037037037035,4.0
90,120,75,60,60,45,450,0.29411764705882354,43,30,55,40,65,97,330,0.6030534351145038,1.0
50,53,48,53,48,64,316,0.4076923076923077,64,165,75,93,83,75,555,0.6587301587301587,1.0
70,60,62,80,82,60,414,0.4375,85,105,85,40,50,40,405,0.211864406779661,1.0
68,75,53,83,113,60,452,0.45384615384615384,45,35,50,70,50,30,280,0.15753424657534246,1.0
80,145,150,105,110,110,700,0.8692307692307693,40,40,40,70,40,20,250,0.032520325203252036,0.5
40,45,65,100,120,90,460,0.5588235294117647,105,140,55,30,55,95,480,0.8195488721804511,0.5
85,105,85,40,50,40,405,0.211864406779661,65,105,60,60,70,95,455,63.0,1.0
75,87,63,87,63,98,473,0.865546218487395,75,100,63,80,63,116,497,0.9345794392523364,0.5
60,100,89,55,69,112,485,0.9298245614035088,58,70,45,40,45,42,300,0.25925925925925924,0.5
45,55,39,35,39,42,255,0.18518518518518517,60,70,105,70,120,75,500,0.5983606557377049,1.0
50,35,55,25,25,15,205,0.021739130434782608,60,85,60,85,60,55,405,0.3673469387755102,0.25
55,40,50,65,85,40,335,0.3181818181818182,80,52,50,90,50,89,411,0.6666666666666666,1.0
39,52,43,60,50,65,309,0.49107142857142855,75,65,55,65,55,69,384,0.43548387096774194,0.5
60,55,145,75,150,40,525,0.2,95,110,80,70,80,50,485,0.37209302325581395,4.0
91,90,72,90,129,108,580,0.896,50,95,95,35,110,70,455,0.5179856115107914,1.0
45,63,37,65,55,95,360,0.8055555555555556,50,65,85,35,35,55,325,0.32575757575757575,1.0
40,80,35,35,45,70,305,0.4661016949152542,30,56,35,25,35,72,253,0.48148148148148145,2.0
70,80,50,35,35,35,305,0.14,170,90,45,90,45,60,500,0.427536231884058,1.0
40,40,55,40,70,55,300,0.40939597315436244,100,150,120,120,100,90,680,0.6493506493506493,2.0
95,95,85,125,65,55,520,0.3894736842105263,80,135,85,70,95,150,615,0.9844961240310077,1.0
55,70,55,40,55,85,360,0.7073170731707317,65,90,122,58,75,84,494,0.71875,0.0
110,160,110,80,110,100,670,0.8591549295774648,100,180,160,150,90,90,770,0.7520661157024794,1.0
45,60,45,25,45,55,275,0.29,125,58,58,76,76,67,460,0.515625,1.0
108,100,121,81,95,95,600,0.7476635514018691,55,85,55,50,55,60,360,0.4233576642335766,1.0
95,85,85,65,65,35,430,0.2571428571428571,80,90,80,130,110,110,600,0.856,0.5
60,50,70,80,80,140,480,0.8449612403100775,150,120,100,120,100,90,680,0.664179104477612,0.5
48,61,40,61,40,50,300,0.2543859649122807,50,50,40,30,30,50,250,0.2781954887218045,1.0
65,47,55,73,75,85,400,0.65,55,45,43,55,43,72,313,0.5853658536585366,1.0
95,145,130,120,90,120,700,0.9398496240601504,70,120,40,95,40,95,460,0.8106060606060606,1.0
80,120,130,55,65,45,495,0.37037037037037035,40,50,45,70,45,70,320,0.5517241379310345,0.0
65,40,70,80,140,70,465,0.5954198473282443,101,72,72,99,89,29,462,0.1937984496124031,1.0
60,82,45,45,45,74,351,0.5752212389380531,89,145,90,105,80,91,600,0.8549618320610687,0.0
45,55,39,35,39,42,255,0.18518518518518517,90,30,15,40,20,15,210,0.043478260869565216,1.0
38,35,40,27,25,35,200,0.08208955223880597,20,25,45,70,90,60,310,0.30833333333333335,1.0
44,75,35,63,33,45,295,0.2647058823529412,70,70,70,70,70,70,420,0.5289256198347108,0.0
70,55,95,95,110,65,490,0.48872180451127817,58,109,112,48,48,109,484,0.8805970149253731,0.5
65,45,55,45,70,45,325,0.24369747899159663,48,72,48,72,48,48,336,0.25984251968503935,1.0
46,57,40,40,40,50,273,0.25,70,90,70,60,60,70,420,0.6390977443609023,1.0
57,24,86,24,86,23,300,0.12727272727272726,66,65,48,62,57,52,350,0.36220472440944884,1.0
61,84,65,70,70,70,420,0.5,85,110,76,65,82,56,474,0.3933333333333333,1.0
106,190,100,154,100,130,780,0.9259259259259259,50,65,107,105,107,86,520,0.7313432835820896,1.0
106,190,100,154,100,130,780,0.9259259259259259,55,45,50,45,65,80,340,0.5546218487394958,0.5
70,94,50,94,50,66,424,0.48148148148148145,66,65,48,62,57,52,350,0.36220472440944884,4.0
65,110,130,60,65,95,525,0.8278145695364238,75,80,55,25,35,35,305,0.18666666666666668,1.0
55,130,115,50,50,75,475,0.5982142857142857,73,95,62,85,65,85,465,0.6666666666666666,1.0
72,60,30,20,30,25,237,0.11570247933884298,70,80,70,80,70,110,480,0.6594202898550725,0.0
75,80,70,65,75,90,455,0.7578125,58,64,58,80,65,80,405,0.5423728813559322,1.0
77,59,50,67,63,46,362,0.23140495867768596,65,60,110,130,95,65,525,0.47761194029850745,1.0
75,90,50,110,80,95,500,0.7985611510791367,80,135,85,70,95,150,615,0.9844961240310077,0.5
190,33,58,33,58,33,405,0.13432835820895522,30,65,100,45,25,40,305,0.1891891891891892,1.0
100,100,100,100,100,100,600,0.8805970149253731,50,40,85,40,65,25,305,0.08870967741935484,1.0
59,63,80,65,80,58,405,0.41843971631205673,70,60,62,80,82,60,414,0.4375,1.0
55,47,52,40,40,41,275,0.16806722689075632,55,68,64,45,55,31,318,0.11666666666666667,2.0
60,70,105,70,120,75,500,0.5983606557377049,70,105,105,50,40,20,390,0.33587786259541985,2.0
130,85,80,85,95,60,535,0.43884892086330934,86,81,97,81,107,43,495,0.203125,2.0
100,100,80,60,60,50,450,0.3050847457627119,65,90,115,45,115,58,488,0.5041322314049587,1.0
70,120,65,45,85,125,510,0.9747899159663865,50,180,20,180,20,150,600,0.9029850746268657,2.0
60,90,140,50,50,40,430,0.2535211267605634,65,83,57,95,85,105,490,0.8914728682170543,0.5
40,60,30,31,31,70,262,0.4492753623188406,35,55,40,45,40,60,275,0.35714285714285715,0.5
50,65,107,105,107,86,520,0.6991150442477876,90,92,75,92,85,60,494,0.49586776859504134,2.0
61,90,45,50,50,160,456,0.9230769230769231,61,84,65,70,70,70,420,0.5,1.0
75,95,125,45,75,95,510,0.8257575757575758,30,30,30,30,30,30,180,0.12612612612612611,1.0
40,30,35,50,70,55,280,0.28205128205128205,105,140,95,55,65,45,505,0.3,1.0
70,120,40,95,40,95,460,0.8106060606060606,45,85,50,55,50,65,350,0.5076923076923077,0.5
54,45,47,75,98,52,371,0.39669421487603307,65,125,60,95,60,105,510,0.9236641221374046,2.0
100,100,125,110,50,50,535,0.384,64,51,23,51,23,28,240,0.11363636363636363,1.0
70,145,88,140,70,112,625,0.8888888888888888,100,77,77,128,128,90,600,0.6901408450704225,1.0
80,85,95,30,30,25,345,0.2857142857142857,90,110,80,100,80,95,555,0.7982456140350878,4.0
70,94,50,94,50,66,424,0.48148148148148145,100,75,115,90,115,85,580,0.6446280991735537,1.0
71,73,88,120,89,59,500,0.43537414965986393,48,72,48,72,48,48,336,0.25984251968503935,1.0
46,87,60,30,40,57,320,0.37777777777777777,56,61,65,48,45,38,313,0.17567567567567569,1.0
85,73,70,73,115,67,483,0.5126050420168067,40,55,99,40,79,47,360,0.26262626262626265,2.0
72,60,30,20,30,25,237,0.11570247933884298,78,65,68,112,154,75,552,0.628099173553719,0.5
60,62,50,62,60,40,334,0.18181818181818182,40,45,35,40,40,90,290,0.65,1.0
101,72,72,99,89,29,462,0.1937984496124031,40,80,35,35,45,70,305,0.4661016949152542,2.0
110,65,75,125,85,30,490,0.15,75,125,100,70,80,45,495,0.33035714285714285,1.0
90,120,100,150,120,100,680,0.7718120805369127,72,105,115,54,86,68,500,0.5149253731343284,1.0
105,125,100,60,100,100,590,0.8359375,80,100,200,50,100,50,580,0.3472222222222222,0.5
65,90,120,85,70,60,490,0.43410852713178294,40,65,95,60,45,35,340,0.13986013986013987,0.5
70,90,70,60,60,70,420,0.6390977443609023,45,55,39,35,39,42,255,0.18518518518518517,1.0
60,40,80,60,45,40,325,0.23529411764705882,68,85,65,165,135,100,618,0.8083333333333333,0.5
60,115,105,65,70,80,495,0.7181818181818181,75,69,72,114,100,104,534,0.8253968253968254,4.0
60,60,60,85,85,85,435,0.631578947368421,90,93,55,70,55,55,418,0.3819444444444444,1.0
65,65,45,75,45,95,390,0.72,50,120,53,35,110,87,455,0.640625,1.0
45,85,50,55,50,65,350,0.5076923076923077,95,117,184,44,46,28,514,0.2975206611570248,2.0
55,55,50,45,65,55,325,0.37373737373737376,65,125,60,95,60,105,510,0.9236641221374046,1.0
50,30,55,65,55,20,275,0.13675213675213677,70,120,65,45,85,125,510,0.9747899159663865,1.0
75,75,95,75,95,113,528,0.9015151515151515,60,55,145,75,150,40,525,0.2,1.0
70,145,88,140,70,112,625,0.8888888888888888,30,40,55,40,55,60,280,0.3237410071942446,0.5
60,90,140,50,50,40,430,0.2535211267605634,38,35,35,65,55,50,278,0.2647058823529412,0.5
105,180,100,180,100,115,780,0.9477611940298507,40,29,45,29,45,36,224,0.14634146341463414,2.0
99,68,83,72,87,51,460,0.417910447761194,58,89,77,45,45,48,362,0.3177570093457944,0.5
60,85,60,85,60,55,405,0.3673469387755102,73,95,62,85,65,85,465,0.6666666666666666,2.0
55,40,40,65,45,35,280,0.16428571428571428,54,66,70,44,55,46,335,0.4214876033057851,0.5
50,40,85,40,65,25,305,0.08870967741935484,80,95,82,60,82,75,474,0.6,0.5
68,75,53,83,113,60,452,0.45384615384615384,110,130,80,70,60,80,530,0.5862068965517241,1.0
60,48,45,43,90,42,328,0.21897810218978103,35,20,65,40,65,20,245,0.02459016393442623,1.0
50,53,48,53,48,64,316,0.4076923076923077,58,70,45,40,45,42,300,0.25925925925925924,1.0
255,10,10,75,135,55,540,0.3125,35,85,45,35,35,75,310,0.6492537313432836,1.0
70,65,65,55,55,70,380,0.5,30,45,135,45,90,30,375,0.09285714285714286,0.5
50,50,40,30,30,50,250,0.2781954887218045,90,65,65,40,40,15,315,0.19672131147540983,0.5
105,150,90,150,90,95,680,0.8285714285714286,78,104,78,159,115,100,634,0.8444444444444444,1.0
55,55,50,45,65,55,325,0.37373737373737376,80,85,95,30,30,25,345,0.2857142857142857,0.5
110,85,95,80,95,50,515,0.2713178294573643,45,25,50,25,25,35,205,0.13076923076923078,1.0
50,50,95,40,50,35,320,0.20279720279720279,60,40,60,95,60,55,370,0.4222222222222222,2.0
80,120,79,95,79,70,523,0.5833333333333334,55,85,55,50,55,60,360,0.4233576642335766,1.0
100,100,100,100,100,100,600,0.8758169934640523,37,25,41,25,41,25,194,0.08870967741935484,1.0
60,85,40,30,45,68,328,0.6422018348623854,75,125,70,125,70,115,580,0.9037037037037037,1.0
115,45,20,45,25,20,270,0.11538461538461539,20,40,90,30,90,25,295,0.11363636363636363,0.0
105,180,100,180,100,115,780,0.9477611940298507,67,82,62,46,48,43,348,0.22033898305084745,2.0
105,150,90,150,90,95,680,0.8285714285714286,50,180,20,180,20,150,600,0.9029850746268657,1.0
116,55,85,107,95,29,487,0.06818181818181818,35,60,44,40,54,55,288,0.366412213740458,2.0
70,115,60,115,60,55,475,0.4647887323943662,91,72,90,129,90,108,580,0.8620689655172413,1.0
70,85,70,60,70,50,405,0.28378378378378377,63,63,47,41,41,74,329,0.56,2.0
72,95,67,103,71,122,530,0.9606299212598425,70,90,45,15,45,50,315,0.3629032258064516,2.0
95,117,184,44,46,28,514,0.2975206611570248,85,80,70,135,75,90,535,0.7006802721088435,1.0
125,130,90,130,90,95,660,0.7734375,62,50,58,73,54,72,369,0.4435483870967742,0.5
60,50,70,80,80,140,480,0.8449612403100775,80,100,70,60,70,95,475,0.7416666666666667,0.5
50,85,40,85,40,35,335,0.1746031746031746,90,92,87,75,85,76,505,0.5409836065573771,1.0
62,48,54,63,60,68,355,0.5178571428571429,30,80,90,55,45,55,355,0.4295774647887324,1.0
95,155,109,70,130,81,640,0.6788321167883211,44,50,91,24,86,10,305,0.1981981981981982,0.5
76,104,71,104,71,108,534,0.912751677852349,70,85,70,60,70,50,405,0.28378378378378377,0.5
70,60,125,115,70,55,495,0.35507246376811596,30,45,59,30,39,57,260,0.2803030303030303,2.0
80,85,95,30,30,25,345,0.2857142857142857,60,69,95,69,95,36,424,0.2608695652173913,1.0
40,45,40,62,60,60,307,0.33884297520661155,78,84,78,109,85,100,534,0.8646616541353384,0.5
95,110,80,70,80,50,485,0.37209302325581395,80,125,75,40,95,85,500,0.6911764705882353,1.0
50,50,40,50,40,64,294,0.45588235294117646,90,75,85,115,90,55,510,0.3445378151260504,1.0
55,65,95,95,45,85,440,0.6610169491525424,51,65,65,80,75,59,395,0.4365079365079365,1.0
95,85,85,65,65,35,430,0.2571428571428571,60,60,60,60,60,60,360,0.38095238095238093,1.0
20,10,55,15,20,80,200,0.17985611510791366,70,100,115,30,65,30,410,0.24390243902439024,2.0
70,50,30,95,135,105,485,0.8040540540540541,50,180,20,180,20,150,600,0.9029850746268657,1.0
55,70,40,60,40,40,305,0.26956521739130435,85,80,70,135,75,90,535,0.7006802721088435,1.0
45,30,40,105,50,20,290,0.031007751937984496,65,85,70,75,70,40,405,0.203125,1.0
43,80,65,50,35,35,308,0.14193548387096774,45,85,70,40,40,60,340,0.5229357798165137,1.0
106,90,130,90,154,110,680,0.8699186991869918,65,150,40,15,80,145,495,0.9663865546218487,4.0
106,130,90,110,154,90,680,0.719626168224299,80,80,80,80,80,80,480,0.6015037593984962,2.0
65,40,70,80,140,70,465,0.5954198473282443,65,90,65,61,61,100,442,0.8373983739837398,1.0
79,103,120,135,115,78,630,0.5763888888888888,59,66,70,44,55,41,335,0.25190839694656486,0.5
110,123,65,100,65,65,528,0.5217391304347826,60,85,69,65,79,80,438,0.576,0.5
50,65,107,105,107,86,520,0.7313432835820896,70,55,55,80,60,45,365,0.2222222222222222,0.5
45,50,43,40,38,62,278,0.40441176470588236,37,25,41,25,41,25,194,0.08870967741935484,2.0
116,55,85,107,95,29,487,0.06818181818181818,40,55,30,30,30,60,245,0.43548387096774194,1.0
60,65,70,85,75,40,395,0.21705426356589147,72,85,70,65,70,58,420,0.41304347826086957,0.5
35,70,55,45,55,25,285,0.09420289855072464,85,80,70,135,75,90,535,0.7006802721088435,1.0
58,70,45,40,45,42,300,0.25925925925925924,90,120,120,60,60,50,500,0.35294117647058826,1.0
105,180,100,180,100,115,780,0.9477611940298507,104,91,63,91,73,68,490,0.5118110236220472,1.0
45,90,20,65,20,65,305,0.5116279069767442,72,60,30,20,30,25,237,0.11570247933884298,0.5
30,80,90,55,45,55,355,0.4295774647887324,70,80,50,35,35,35,305,0.14,0.5
55,55,55,85,55,30,335,0.1320754716981132,60,100,115,70,85,90,520,0.7557251908396947,0.5
30,56,35,25,35,72,253,0.48148148148148145,62,50,58,73,54,72,369,0.4435483870967742,1.0
68,72,78,38,42,32,330,0.23809523809523808,40,65,95,60,45,35,340,0.13986013986013987,2.0
62,55,52,109,94,109,481,0.7833333333333333,100,100,125,110,50,50,535,0.384,0.5
65,130,60,95,110,65,525,0.5303030303030303,78,130,111,130,85,100,634,0.8561151079136691,0.25
38,36,38,32,36,57,237,0.3893805309734513,35,55,40,50,50,90,320,0.6838235294117647,1.0
78,84,78,109,85,100,534,0.8646616541353384,80,100,80,80,80,100,520,0.9051724137931034,0.5
